run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,ivns_profile,vnd_mode,variant,experiment_group
ivns_A-n33-k5_9,ivns,A-n33-k5,9,4,1,1338,1338,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,4,,0.091005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_9,ivns,A-n33-k5,9,5,1,1298,1298,-40,True,False,,,,,1,raac,4,11,9,9,1,8,1,1,1,4,Complejidad excesiva: 18 > 14.,0.104005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_9,ivns,A-n33-k5,9,6,1,1202,1202,-96,True,False,,,,,1,rarac,5,14,3,3,1,2,1,1,1,5,Longitud excesiva: 12 > 10.,0.122006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_9,ivns,A-n33-k5,9,7,1,1146,1146,-56,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,5,Complejidad excesiva: 25 > 14.,0.137007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_9,ivns,A-n33-k5,9,8,1,1066,1066,-80,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,5,,0.155008,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_9,ivns,A-n33-k5,9,9,1,1026,1026,-40,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,5,,0.173009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_9,ivns,A-n33-k5,9,10,1,999,999,-27,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,6,,0.181009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,1,1,1568,1568,-184,True,False,,,,,1,rffe,4,14,2,2,1,1,1,1,1,1,Complejidad excesiva: 18 > 14.,0.053003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,2,1,1497,1497,-71,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,2,,0.061003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,3,1,1428,1428,-69,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,3,,0.068003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,4,1,1379,1379,-49,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,3,Complejidad excesiva: 22 > 14.,0.074004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,5,1,1332,1332,-47,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,3,,0.082004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,6,1,1232,1232,-100,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,3,,0.137006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,7,1,1199,1199,-33,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,4,,0.149006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,8,1,1189,1189,-10,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,4,,0.156007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,9,1,1156,1156,-33,True,False,,,,,1,rarb,4,10,5,5,1,4,1,1,1,4,Complejidad excesiva: 21 > 14.,0.167007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_10,ivns,A-n33-k5,10,10,1,1140,1140,-16,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,4,,0.22001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,1,1,1604,1604,-104,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,1,,0.055002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,2,1,1422,1422,-182,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,2,,0.113005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,3,1,1324,1324,-98,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,3,,0.120006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,4,1,1260,1260,-64,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,4,Complejidad excesiva: 23 > 14.,0.129006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,5,1,1260,1260,0,False,False,,,,,0,raabrb,6,14,1,1,1,0,0,1,0,5,,0.190009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,6,1,1215,1215,-45,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,5,,0.199009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,7,1,1215,1215,0,False,False,,,,,0,rfrg,4,12,3,3,1,2,0,1,0,5,Complejidad excesiva: 18 > 14.,0.256012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,8,1,1171,1171,-44,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,6,,0.273013,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,9,1,1128,1128,-43,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,7,,0.286014,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_11,ivns,A-n33-k5,11,10,1,1087,1087,-41,True,False,,,,,1,rfrg,4,12,2,2,1,1,1,1,1,7,Complejidad excesiva: 21 > 14.,0.341016,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,1,1,1742,1742,-182,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,1,Complejidad excesiva: 18 > 14.,0.016001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,2,1,1650,1650,-92,True,False,,,,,1,rarb,4,10,3,3,1,2,1,1,1,1,Complejidad excesiva: 18 > 14.,0.030002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,3,1,1532,1532,-118,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,1,,0.043002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,4,1,1388,1388,-144,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,2,,0.100005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,5,1,1293,1293,-95,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,3,Complejidad excesiva: 17 > 14.,0.111006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,6,1,1221,1221,-72,True,False,,,,,1,rarb,4,10,3,3,1,2,1,1,1,3,Complejidad excesiva: 24 > 14.,0.122006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,7,1,1138,1138,-83,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,4,Complejidad excesiva: 15 > 14.,0.137007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,8,1,1091,1091,-47,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,4,,0.149007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,9,1,1040,1040,-51,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,4,Complejidad excesiva: 17 > 14.,0.163008,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_12,ivns,A-n33-k5,12,10,1,1014,1014,-26,True,False,,,,,1,raac,4,11,5,5,1,4,1,1,1,5,Complejidad excesiva: 17 > 14.,0.173009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,1,1,1742,1742,-151,True,False,,,,,1,rarb,4,10,5,5,1,4,1,1,1,1,Complejidad excesiva: 28 > 14.,0.011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,2,1,1614,1614,-128,True,False,,,,,1,rffe,4,14,4,4,1,3,1,1,1,2,Longitud excesiva: 12 > 10.,0.063003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,3,1,1510,1510,-104,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,3,,0.077004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,4,1,1426,1426,-84,True,False,,,,,1,rfg,3,9,3,3,1,2,1,1,1,3,Complejidad excesiva: 16 > 14.,0.099005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,5,1,1372,1372,-54,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,4,,0.109006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,6,1,1318,1318,-54,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,4,,0.123007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,7,1,1318,1318,0,False,False,,,,,0,raarbb,6,14,2,2,1,1,0,1,0,5,Complejidad excesiva: 16 > 14.,0.18701,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,8,1,1273,1273,-45,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,6,,0.19801,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,9,1,1222,1222,-51,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,6,,0.210011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_13,ivns,A-n33-k5,13,10,1,1200,1200,-22,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,6,,0.225012,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,1,1,1837,1837,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,1,Complejidad excesiva: 23 > 14.,0.059002,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,2,1,1692,1692,-145,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,2,,0.074003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,3,1,1628,1628,-64,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,3,Complejidad excesiva: 17 > 14.,0.082004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,4,1,1567,1567,-61,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,3,,0.090004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,5,1,1460,1460,-107,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,4,,0.144006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,6,1,1400,1400,-60,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,4,Complejidad excesiva: 25 > 14.,0.151006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,7,1,1331,1331,-69,True,False,,,,,1,rffe,4,14,3,3,1,2,1,1,1,4,Complejidad excesiva: 18 > 14.,0.206009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,8,1,1288,1288,-43,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,4,,0.255011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,9,1,1288,1288,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,4,,0.312014,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_14,ivns,A-n33-k5,14,10,1,1266,1266,-22,True,False,,,,,1,rab,3,7,6,6,1,5,1,1,1,4,Complejidad excesiva: 20 > 14.,0.320014,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,1,1,1521,1521,-189,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,1,,0.020001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,2,1,1521,1521,0,False,False,,,,,0,raabb,5,11,1,1,1,0,0,1,0,2,,0.082004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,3,1,1423,1423,-98,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,3,Complejidad excesiva: 17 > 14.,0.096005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,4,1,1316,1316,-107,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,4,Complejidad excesiva: 25 > 14.,0.107005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,5,1,1228,1228,-88,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,5,,0.122006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,6,1,1194,1194,-34,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,5,,0.139007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,7,1,1160,1160,-34,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,6,,0.147007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,8,1,1141,1141,-19,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,7,,0.19901,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,9,1,1114,1114,-27,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,7,,0.20601,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_15,ivns,A-n33-k5,15,10,1,1069,1069,-45,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,7,,0.221011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,1,1,1976,1976,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,1,,0.060003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,2,1,1770,1770,-206,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,2,,0.075003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,3,1,1650,1650,-120,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,3,Complejidad excesiva: 17 > 14.,0.092004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,4,1,1548,1548,-102,True,False,,,,,1,rab,3,7,4,4,1,3,1,1,1,4,Complejidad excesiva: 20 > 14.,0.100005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,5,1,1457,1457,-91,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,4,,0.116005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,6,1,1384,1384,-73,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,5,,0.129006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,7,1,1384,1384,0,False,False,,,,,0,rfrg,4,12,5,5,1,4,0,1,0,6,Complejidad excesiva: 16 > 14.,0.189009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,8,1,1324,1324,-60,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,6,,0.198009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,9,1,1271,1271,-53,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,6,,0.20801,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_16,ivns,A-n33-k5,16,10,1,1271,1271,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,6,,0.277013,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_17,ivns,A-n33-k5,17,1,1,1819,1819,0,False,False,,,,,0,rfrg,4,12,3,3,1,2,0,1,0,1,Complejidad excesiva: 22 > 14.,0.064004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_17,ivns,A-n33-k5,17,2,1,1690,1690,-129,True,False,,,,,1,rfg,3,9,4,4,1,3,1,1,1,2,Complejidad excesiva: 25 > 14.,0.081005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_17,ivns,A-n33-k5,17,3,1,1563,1563,-127,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,2,,0.098006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_17,ivns,A-n33-k5,17,4,1,1417,1417,-146,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,3,Complejidad excesiva: 18 > 14.,0.117007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_17,ivns,A-n33-k5,17,5,1,1339,1339,-78,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,4,,0.128007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_17,ivns,A-n33-k5,17,6,1,1275,1275,-64,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,4,,0.147008,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
ivns_A-n33-k5_17,ivns,A-n33-k5,17,7,1,1235,1235,-40,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,4,,0.158009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-best.csv,baseline,best,baseline-best,official_variants
